periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01b. Malaria Microscopy - Positive,105-PS02b. Malaria RDTs - Positive
202502,February 2025,202502,,P8iz90eiIrW,Rakai District,,,3373.0,75.0,449.0,2857.0
202502,February 2025,202502,,wZrfAgC3WrU,Rubanda District,,,184.0,1.0,20.0,164.0
202502,February 2025,202502,,fS71jg1WYPk,Rubirizi District,,,2641.0,76.0,206.0,2425.0
202502,February 2025,202502,,fsP0Wxie1UW,Rukiga District,,,130.0,3.0,7.0,123.0
202502,February 2025,202502,,tugqr4dY6wq,Rukungiri District,,,1023.0,10.0,126.0,914.0
202502,February 2025,202502,,tsugXWRXwGu,Rwampara District,,,823.0,2.0,61.0,987.0
202502,February 2025,202502,,j7AQsnEYmvi,Sembabule District,,,3009.0,139.0,736.0,2724.0
202502,February 2025,202502,,zJfpujxC1kD,Serere District,,,10618.0,302.0,1516.0,9075.0
202502,February 2025,202502,,xAJgEKKAeRA,Sheema District,,,270.0,4.0,124.0,245.0
202502,February 2025,202502,,wJ2a6YKDFZW,Sironko District,,,4644.0,96.0,464.0,4340.0
202502,February 2025,202502,,iRUvO30ij3h,Soroti City,,,4006.0,92.0,1675.0,1964.0
202502,February 2025,202502,,srmGjHrpVE5,Soroti District,,,8024.0,281.0,2003.0,4693.0
202502,February 2025,202502,,bJgx6UjvyoP,Terego District,,,2988.0,129.0,216.0,2700.0
202502,February 2025,202502,,KhT80mlwJ3Y,Tororo District,,,5183.0,157.0,345.0,4187.0
202502,February 2025,202502,,aIahLLmtvgT,Wakiso District,,,15706.0,389.0,7522.0,5767.0
202502,February 2025,202502,,W1JM2Qdhcv3,Yumbe District,,,5542.0,89.0,721.0,3518.0
202502,February 2025,202502,,A4aGXEfdb8P,Zombo District,,,1036.0,26.0,64.0,770.0
202503,March 2025,202503,,NREoMszwQZW,Abim District,,,2932.0,166.0,122.0,2798.0
202503,March 2025,202503,,QYiQ2KqgCxj,Adjumani District,,,4317.0,132.0,898.0,2566.0
202503,March 2025,202503,,ztIyIYAzFKp,Agago District,,,9475.0,307.0,523.0,7621.0
202503,March 2025,202503,,p7EEgDEX3jT,Alebtong District,,,5422.0,367.0,534.0,4158.0
202503,March 2025,202503,,ZuQHWOaFQVM,Amolatar District,,,2759.0,110.0,366.0,1335.0
202503,March 2025,202503,,a8RHFdF4DXL,Amudat District,,,656.0,24.0,73.0,461.0
202503,March 2025,202503,,TM6ccNxawqy,Amuria District,,,5758.0,298.0,616.0,6109.0
202503,March 2025,202503,,C0RSe3EWBqU,Amuru District,,,4165.0,111.0,107.0,3354.0
202503,March 2025,202503,,JyZJhGXKeEq,Apac District,,,6510.0,393.0,1240.0,5049.0
202503,March 2025,202503,,iQTVPmAJPkr,Arua City,,,4192.0,204.0,731.0,3839.0
202503,March 2025,202503,,WcB3kLlgRTb,Arua District,,,601.0,44.0,78.0,556.0
202503,March 2025,202503,,kb7iUQISRlx,Budaka District,,,7188.0,407.0,1220.0,3254.0
202503,March 2025,202503,,AhwgeZQYj16,Bududa District,,,1677.0,107.0,156.0,779.0
202503,March 2025,202503,,gUaoj8Geuao,Bugiri District,,,3202.0,98.0,620.0,2152.0
202503,March 2025,202503,,AIonX4LaJeU,Bugweri District,,,5384.0,306.0,1079.0,5207.0
202503,March 2025,202503,,sWoNWQZ9qrD,Buhweju District,,,255.0,11.0,24.0,230.0
202503,March 2025,202503,,x75Yh65MaUa,Buikwe District,,,6903.0,242.0,1307.0,4862.0
202503,March 2025,202503,,tdZbtg9sZkO,Bukedea District,,,9393.0,452.0,1449.0,8282.0
202503,March 2025,202503,,Ame30QOwuX6,Bukomansimbi District,,,1795.0,92.0,283.0,1162.0
202503,March 2025,202503,,e8m9ZYMRoeR,Bukwo District,,,509.0,12.0,151.0,398.0
202503,March 2025,202503,,auLatLbcOxf,Bulambuli District,,,3021.0,179.0,186.0,2565.0
202503,March 2025,202503,,CQTmrrriwOq,Buliisa District,,,3274.0,241.0,82.0,2914.0
202503,March 2025,202503,,g8M1cWRJZV6,Bundibugyo District,,,3763.0,91.0,330.0,2251.0
202503,March 2025,202503,,iTfbtn6JUsN,Bunyangabu District,,,396.0,8.0,159.0,282.0
202503,March 2025,202503,,It5UGwdHAPF,Bushenyi District,,,642.0,7.0,127.0,572.0
202503,March 2025,202503,,lkuO79O6mRx,Busia District,,,7597.0,205.0,1530.0,4671.0
202503,March 2025,202503,,MtpE3CH6vq3,Butaleja District,,,4038.0,105.0,680.0,2157.0
202503,March 2025,202503,,a3LMKP8z8Xj,Butambala District,,,1373.0,30.0,199.0,1134.0
202503,March 2025,202503,,FDPqRvcW3NN,Butebo District,,,2664.0,32.0,1093.0,1052.0
202503,March 2025,202503,,aZLZPPjqft0,Buvuma District,,,2201.0,99.0,366.0,1653.0
202503,March 2025,202503,,F3ccON3OCsL,Buyende District,,,7987.0,1125.0,1573.0,7168.0
202503,March 2025,202503,,wMQ25dybdgH,Dokolo District,,,6661.0,260.0,121.0,6096.0
202503,March 2025,202503,,R1x33oSVR1M,Fort Portal City,,,652.0,4.0,275.0,233.0
202503,March 2025,202503,,lQj3yMM1lI7,Gomba District,,,2070.0,84.0,522.0,1465.0
202503,March 2025,202503,,szlrGpmFlu9,Gulu City,,,2508.0,99.0,1223.0,1120.0
202503,March 2025,202503,,Gwk4wkLz7EW,Gulu District,,,3154.0,178.0,201.0,2914.0
202503,March 2025,202503,,ZqJ9w7mzitv,Hoima City,,,1258.0,34.0,632.0,368.0
202503,March 2025,202503,,PJFtfCyp6Rb,Hoima District,,,2109.0,193.0,862.0,1361.0
202503,March 2025,202503,,r8WLxW9JwsS,Ibanda District,,,6111.0,110.0,600.0,4900.0
202503,March 2025,202503,,oNxpMjveyZt,Iganga District,,,16377.0,617.0,2295.0,11290.0
202503,March 2025,202503,,UaR7OHycj8c,Isingiro District,,,3378.0,62.0,232.0,3376.0
202503,March 2025,202503,,wRApaxY2zJf,Jinja City,,,5564.0,186.0,1505.0,3605.0
202503,March 2025,202503,,aJR2ZxSH7g4,Jinja District,,,10368.0,259.0,1439.0,6853.0
202503,March 2025,202503,,eOJUW6OGpc7,Kaabong District,,,2138.0,35.0,64.0,1767.0
202503,March 2025,202503,,zBIpPzKYFLp,Kabale District,,,235.0,2.0,70.0,174.0
202503,March 2025,202503,,m77oR1YJESj,Kabarole District,,,492.0,41.0,89.0,236.0
202503,March 2025,202503,,QoRZB7xc3j9,Kaberamaido District,,,5358.0,139.0,893.0,3925.0
202503,March 2025,202503,,orgY0d5MJa9,Kagadi District,,,4129.0,177.0,664.0,2830.0
202503,March 2025,202503,,Lnewt3iIJaK,Kakumiro District,,,3828.0,305.0,501.0,2095.0
202503,March 2025,202503,,KOnkIf4N6jA,Kalaki District,,,2679.0,103.0,570.0,2833.0
202503,March 2025,202503,,JrHILmtK0OU,Kalangala District,,,470.0,22.0,26.0,257.0
202503,March 2025,202503,,kJCEJnXLgnh,Kaliro District,,,8021.0,593.0,3277.0,5027.0
202503,March 2025,202503,,ahyi8Uq4vaj,Kalungu District,,,1919.0,60.0,542.0,1234.0
202503,March 2025,202503,,aXmBzv61LbM,Kampala District,,,8389.0,233.0,4833.0,3667.0
202503,March 2025,202503,,oyygQ2STBST,Kamuli District,,,20225.0,882.0,3443.0,14971.0
202503,March 2025,202503,,uCVQXAdKqL9,Kamwenge District,,,8468.0,197.0,915.0,6569.0
202503,March 2025,202503,,aphcy5JTnd6,Kanungu District,,,1855.0,26.0,177.0,1612.0
202503,March 2025,202503,,aginheWSLef,Kapchorwa District,,,520.0,,41.0,497.0
202503,March 2025,202503,,mvN9LBbpf7X,Kapelebyong District,,,1892.0,76.0,39.0,1521.0
202503,March 2025,202503,,Hmh5JQLls1d,Karenga District,,,498.0,34.0,76.0,465.0
202503,March 2025,202503,,aa8xVDzSpte,Kasese District,,,3237.0,34.0,500.0,3942.0
202503,March 2025,202503,,Pvl4FVXO0RD,Kassanda District,,,3237.0,179.0,764.0,2011.0
202503,March 2025,202503,,cSrCFjPKqcG,Katakwi District,,,6425.0,372.0,472.0,5094.0
202503,March 2025,202503,,ykxQEnZGXkj,Kayunga District,,,9613.0,331.0,3993.0,5440.0
202503,March 2025,202503,,AS2Seq1grGE,Kazo District,,,4890.0,112.0,401.0,3484.0
202503,March 2025,202503,,tM3DsJxMaMX,Kibaale District,,,2191.0,142.0,843.0,1629.0
202503,March 2025,202503,,GLHh0BXys9w,Kiboga District,,,2282.0,47.0,623.0,1684.0
202503,March 2025,202503,,Oyxwe3iDqpR,Kibuku District,,,10214.0,461.0,2676.0,5864.0
202503,March 2025,202503,,L5WBetpBpY3,Kikuube District,,,8077.0,258.0,1583.0,5080.0
202503,March 2025,202503,,qf9xWZu7Dq8,Kiruhura District,,,3461.0,80.0,439.0,2886.0
202503,March 2025,202503,,B0G9cqixld8,Kiryandongo District,,,5368.0,286.0,322.0,3694.0
202503,March 2025,202503,,aPhSZRinfbg,Kisoro District,,,2348.0,11.0,24.0,2929.0
202503,March 2025,202503,,qKmESX5Owwr,Kitagwenda District,,,1975.0,82.0,217.0,1265.0
202503,March 2025,202503,,pnTVIF5v27r,Kitgum District,,,5907.0,164.0,2307.0,4444.0
202503,March 2025,202503,,iqsaGItA68C,Koboko District,,,1511.0,85.0,160.0,1022.0
202503,March 2025,202503,,Y4LV8xqkv6J,Kole District,,,4691.0,504.0,1248.0,3237.0
202503,March 2025,202503,,aPZzL4CyBTg,Kotido District,,,3029.0,62.0,74.0,1086.0
202503,March 2025,202503,,saT18HClZoz,Kumi District,,,9194.0,345.0,2427.0,5413.0
202503,March 2025,202503,,gCN6sU5BjlR,Kwania District,,,3980.0,162.0,543.0,2084.0
202503,March 2025,202503,,h1O9AvNR4jS,Kween District,,,806.0,2.0,60.0,340.0
202503,March 2025,202503,,IVuiLJYABw6,Kyankwanzi District,,,1858.0,136.0,905.0,917.0
202503,March 2025,202503,,a9tQqo1rSj7,Kyegegwa District,,,8136.0,156.0,322.0,7113.0
202503,March 2025,202503,,O9MoQcpZ4uA,Kyenjojo District,,,6827.0,172.0,984.0,3673.0
202503,March 2025,202503,,REJuxCmTwXG,Kyotera District,,,4043.0,53.0,1261.0,2625.0
202503,March 2025,202503,,xy0M4HhjXtD,Lamwo District,,,6482.0,145.0,302.0,4625.0
202503,March 2025,202503,,ullSvMrkHdi,Lira City,,,3162.0,96.0,1366.0,2056.0
202503,March 2025,202503,,Lj8t70RYnEt,Lira District,,,5209.0,202.0,954.0,4466.0
202503,March 2025,202503,,hn1AlYtF1Pu,Luuka District,,,13400.0,783.0,810.0,10148.0
202503,March 2025,202503,,tr9XWtYsL5P,Luwero District,,,10299.0,314.0,3457.0,5497.0
202503,March 2025,202503,,aqpd0Y9eXZ2,Lwengo District,,,3267.0,108.0,619.0,2021.0
202503,March 2025,202503,,aPRNSGUR3vk,Lyantonde District,,,1684.0,15.0,273.0,1180.0
202503,March 2025,202503,,bLoH4VbxCGI,Madi-Okollo District,,,1905.0,76.0,49.0,952.0
202503,March 2025,202503,,JIZDvNlIhXS,Manafwa District,,,3685.0,85.0,1335.0,2094.0
202503,March 2025,202503,,WyR8Eetj7Uw,Maracha District,,,2012.0,74.0,201.0,1794.0
202503,March 2025,202503,,KJkbK1YhjFb,Masaka City,,,1012.0,35.0,510.0,514.0
202503,March 2025,202503,,bIONCoCnt3Q,Masaka District,,,786.0,23.0,342.0,382.0
202503,March 2025,202503,,xr8EMirOASp,Masindi District,,,3995.0,160.0,1521.0,1869.0
202503,March 2025,202503,,mv4gKtY0qW8,Mayuge District,,,11090.0,552.0,2517.0,6705.0
202503,March 2025,202503,,ALFFOStwtqW,Mbale City,,,5972.0,188.0,2812.0,3745.0
202503,March 2025,202503,,yuo5ielNL7W,Mbale District,,,6485.0,291.0,1274.0,4683.0
202503,March 2025,202503,,W7kX446X8Jn,Mbarara City,,,426.0,4.0,138.0,334.0
202503,March 2025,202503,,auswb7JO9wY,Mbarara District,,,854.0,18.0,118.0,784.0
202503,March 2025,202503,,FLygHiUd2UW,Mitooma District,,,2174.0,35.0,76.0,2005.0
202503,March 2025,202503,,Q7PaNIbyZII,Mityana District,,,6188.0,94.0,1272.0,4268.0
202503,March 2025,202503,,A9kRCvmn6Co,Moroto District,,,1117.0,23.0,161.0,924.0
202503,March 2025,202503,,W0kQBddyGyh,Moyo District,,,1012.0,26.0,94.0,852.0
202503,March 2025,202503,,YMMexeHFUay,Mpigi District,,,2277.0,50.0,880.0,1424.0
202503,March 2025,202503,,lzWuB6bCQeV,Mubende District,,,9124.0,236.0,1541.0,5538.0
202503,March 2025,202503,,a0DfYpC2Rwl,Mukono District,,,8533.0,191.0,2292.0,5162.0
202503,March 2025,202503,,mOXva2xiwQv,Nabilatuk District,,,1445.0,30.0,62.0,1182.0
202503,March 2025,202503,,VuHCApXcMTm,Nakapiripirit District,,,3384.0,81.0,952.0,1899.0
202503,March 2025,202503,,aSbgVKaeCP0,Nakaseke District,,,225460.0,40.0,774.0,2103.0
202503,March 2025,202503,,aUcYGQCK9ub,Nakasongola District,,,3641.0,122.0,280.0,2452.0
202503,March 2025,202503,,Ut0ysYGEipO,Namayingo District,,,4182.0,132.0,776.0,3506.0
202503,March 2025,202503,,TGzZPOmbgn8,Namisindwa District,,,3134.0,235.0,748.0,1858.0
202503,March 2025,202503,,esIUe2tQAtL,Namutumba District,,,4914.0,116.0,647.0,3375.0
202503,March 2025,202503,,EDhGji3EteB,Napak District,,,2836.0,56.0,170.0,2157.0
202503,March 2025,202503,,Xjc0LDFa5gW,Nebbi District,,,3426.0,134.0,217.0,3436.0
202503,March 2025,202503,,aj4hsYK3dVm,Ngora District,,,5106.0,532.0,1588.0,3270.0
202503,March 2025,202503,,z8D9ER36EKN,Ntoroko District,,,439.0,6.0,169.0,267.0
202503,March 2025,202503,,hAoe9dhZh9V,Ntungamo District,,,2160.0,24.0,363.0,1735.0
202503,March 2025,202503,,zNgVoDVPYgD,Nwoya District,,,4658.0,222.0,799.0,3920.0
202503,March 2025,202503,,uTMUclQ5bi6,Obongi District,,,821.0,21.0,162.0,612.0
202503,March 2025,202503,,S5fvUXgY54J,Omoro District,,,4831.0,172.0,739.0,4301.0
202503,March 2025,202503,,aXjub1BYn1y,Otuke District,,,4063.0,157.0,408.0,3593.0
202503,March 2025,202503,,xpIFdCMhVHG,Oyam District,,,10696.0,1224.0,591.0,10236.0
202503,March 2025,202503,,aBrjuZk0W31,Pader District,,,7740.0,184.0,874.0,5667.0
202503,March 2025,202503,,uqUyTPvQKII,Pakwach District,,,995.0,39.0,20.0,845.0
202503,March 2025,202503,,WiVj4bEhX4P,Pallisa District,,,5554.0,403.0,364.0,4666.0
202503,March 2025,202503,,P8iz90eiIrW,Rakai District,,,2644.0,78.0,558.0,2029.0
202503,March 2025,202503,,wZrfAgC3WrU,Rubanda District,,,191.0,3.0,13.0,180.0
202503,March 2025,202503,,fS71jg1WYPk,Rubirizi District,,,2608.0,79.0,141.0,2329.0
202503,March 2025,202503,,fsP0Wxie1UW,Rukiga District,,,94.0,3.0,1.0,99.0
202503,March 2025,202503,,tugqr4dY6wq,Rukungiri District,,,865.0,8.0,78.0,836.0
202503,March 2025,202503,,tsugXWRXwGu,Rwampara District,,,980.0,7.0,67.0,960.0
202503,March 2025,202503,,j7AQsnEYmvi,Sembabule District,,,2824.0,89.0,533.0,2287.0
202503,March 2025,202503,,zJfpujxC1kD,Serere District,,,7780.0,274.0,654.0,6683.0
202503,March 2025,202503,,xAJgEKKAeRA,Sheema District,,,265.0,4.0,36.0,197.0
202503,March 2025,202503,,wJ2a6YKDFZW,Sironko District,,,3207.0,107.0,663.0,1745.0
202503,March 2025,202503,,iRUvO30ij3h,Soroti City,,,3754.0,76.0,1609.0,1694.0
202503,March 2025,202503,,srmGjHrpVE5,Soroti District,,,5478.0,259.0,864.0,2665.0
202503,March 2025,202503,,bJgx6UjvyoP,Terego District,,,2491.0,86.0,156.0,11873.0
202503,March 2025,202503,,KhT80mlwJ3Y,Tororo District,,,4834.0,149.0,703.0,3839.0
202503,March 2025,202503,,aIahLLmtvgT,Wakiso District,,,16290.0,360.0,6909.0,6751.0
202503,March 2025,202503,,W1JM2Qdhcv3,Yumbe District,,,4850.0,99.0,504.0,4026.0
202503,March 2025,202503,,A4aGXEfdb8P,Zombo District,,,1920.0,62.0,174.0,982.0
202504,April 2025,202504,,NREoMszwQZW,Abim District,,,580.0,23.0,285.0,2525.0
202504,April 2025,202504,,QYiQ2KqgCxj,Adjumani District,,,3174.0,103.0,1135.0,1500.0
202504,April 2025,202504,,ztIyIYAzFKp,Agago District,,,4824.0,131.0,195.0,4867.0
202504,April 2025,202504,,p7EEgDEX3jT,Alebtong District,,,7089.0,336.0,746.0,5706.0
202504,April 2025,202504,,ZuQHWOaFQVM,Amolatar District,,,1926.0,89.0,412.0,1518.0
202504,April 2025,202504,,a8RHFdF4DXL,Amudat District,,,401.0,2.0,86.0,6.0
202504,April 2025,202504,,TM6ccNxawqy,Amuria District,,,3890.0,200.0,179.0,2727.0
202504,April 2025,202504,,C0RSe3EWBqU,Amuru District,,,3569.0,95.0,427.0,2580.0
202504,April 2025,202504,,JyZJhGXKeEq,Apac District,,,4268.0,231.0,403.0,3278.0
202504,April 2025,202504,,iQTVPmAJPkr,Arua City,,,4281.0,253.0,673.0,1917.0
202504,April 2025,202504,,WcB3kLlgRTb,Arua District,,,442.0,36.0,18.0,431.0
202504,April 2025,202504,,kb7iUQISRlx,Budaka District,,,4252.0,263.0,60.0,2937.0
202504,April 2025,202504,,AhwgeZQYj16,Bududa District,,,1039.0,42.0,7.0,373.0
202504,April 2025,202504,,gUaoj8Geuao,Bugiri District,,,1332.0,78.0,265.0,784.0
202504,April 2025,202504,,AIonX4LaJeU,Bugweri District,,,4769.0,309.0,830.0,3703.0
202504,April 2025,202504,,sWoNWQZ9qrD,Buhweju District,,,136.0,1.0,43.0,76.0
202504,April 2025,202504,,x75Yh65MaUa,Buikwe District,,,5334.0,285.0,1159.0,4003.0
202504,April 2025,202504,,tdZbtg9sZkO,Bukedea District,,,6785.0,436.0,350.0,5490.0
202504,April 2025,202504,,Ame30QOwuX6,Bukomansimbi District,,,1340.0,50.0,408.0,977.0
202504,April 2025,202504,,e8m9ZYMRoeR,Bukwo District,,,408.0,3.0,97.0,403.0
202504,April 2025,202504,,auLatLbcOxf,Bulambuli District,,,1606.0,88.0,41.0,1290.0
202504,April 2025,202504,,CQTmrrriwOq,Buliisa District,,,2145.0,160.0,71.0,2029.0
202504,April 2025,202504,,g8M1cWRJZV6,Bundibugyo District,,,3409.0,57.0,220.0,2288.0
202504,April 2025,202504,,iTfbtn6JUsN,Bunyangabu District,,,208.0,7.0,85.0,200.0
202504,April 2025,202504,,It5UGwdHAPF,Bushenyi District,,,447.0,3.0,85.0,395.0
202504,April 2025,202504,,lkuO79O6mRx,Busia District,,,4874.0,109.0,319.0,3186.0
202504,April 2025,202504,,MtpE3CH6vq3,Butaleja District,,,2088.0,110.0,273.0,1733.0
202504,April 2025,202504,,a3LMKP8z8Xj,Butambala District,,,1262.0,13.0,150.0,1073.0
202504,April 2025,202504,,FDPqRvcW3NN,Butebo District,,,901.0,30.0,48.0,433.0
202504,April 2025,202504,,aZLZPPjqft0,Buvuma District,,,1690.0,58.0,238.0,1308.0
202504,April 2025,202504,,F3ccON3OCsL,Buyende District,,,8271.0,1069.0,1994.0,6354.0
202504,April 2025,202504,,wMQ25dybdgH,Dokolo District,,,3925.0,168.0,53.0,1354.0
202504,April 2025,202504,,R1x33oSVR1M,Fort Portal City,,,233.0,3.0,110.0,83.0
202504,April 2025,202504,,lQj3yMM1lI7,Gomba District,,,1879.0,90.0,495.0,1289.0
202504,April 2025,202504,,szlrGpmFlu9,Gulu City,,,2578.0,101.0,1087.0,1810.0
202504,April 2025,202504,,Gwk4wkLz7EW,Gulu District,,,2726.0,112.0,146.0,2151.0
202504,April 2025,202504,,ZqJ9w7mzitv,Hoima City,,,537.0,27.0,522.0,19.0
202504,April 2025,202504,,PJFtfCyp6Rb,Hoima District,,,2933.0,248.0,1264.0,1558.0
202504,April 2025,202504,,r8WLxW9JwsS,Ibanda District,,,3599.0,92.0,133.0,2880.0
202504,April 2025,202504,,oNxpMjveyZt,Iganga District,,,10786.0,474.0,759.0,8221.0
202504,April 2025,202504,,UaR7OHycj8c,Isingiro District,,,3005.0,42.0,294.0,2913.0
202504,April 2025,202504,,wRApaxY2zJf,Jinja City,,,2432.0,69.0,675.0,1745.0
202504,April 2025,202504,,aJR2ZxSH7g4,Jinja District,,,8621.0,238.0,36601.0,6736.0
202504,April 2025,202504,,eOJUW6OGpc7,Kaabong District,,,2916.0,130.0,82.0,2439.0
202504,April 2025,202504,,zBIpPzKYFLp,Kabale District,,,262.0,7.0,77.0,188.0
202504,April 2025,202504,,m77oR1YJESj,Kabarole District,,,158.0,,12.0,56.0
202504,April 2025,202504,,QoRZB7xc3j9,Kaberamaido District,,,1628.0,12.0,29.0,114.0
202504,April 2025,202504,,orgY0d5MJa9,Kagadi District,,,4931.0,243.0,1106.0,2528.0
202504,April 2025,202504,,Lnewt3iIJaK,Kakumiro District,,,2586.0,134.0,147.0,1742.0
202504,April 2025,202504,,KOnkIf4N6jA,Kalaki District,,,2105.0,65.0,283.0,1926.0
202504,April 2025,202504,,JrHILmtK0OU,Kalangala District,,,228.0,18.0,22.0,207.0
202504,April 2025,202504,,kJCEJnXLgnh,Kaliro District,,,3299.0,288.0,858.0,2636.0
202504,April 2025,202504,,ahyi8Uq4vaj,Kalungu District,,,957.0,28.0,238.0,487.0
202504,April 2025,202504,,aXmBzv61LbM,Kampala District,,,5312.0,119.0,3018.0,1624.0
202504,April 2025,202504,,oyygQ2STBST,Kamuli District,,,14976.0,843.0,1187.0,10724.0
202504,April 2025,202504,,uCVQXAdKqL9,Kamwenge District,,,8472.0,266.0,273.0,6331.0
202504,April 2025,202504,,aphcy5JTnd6,Kanungu District,,,1393.0,25.0,172.0,1061.0
202504,April 2025,202504,,aginheWSLef,Kapchorwa District,,,343.0,,6.0,214.0
202504,April 2025,202504,,mvN9LBbpf7X,Kapelebyong District,,,1720.0,80.0,244.0,1062.0
202504,April 2025,202504,,Hmh5JQLls1d,Karenga District,,,781.0,42.0,8.0,789.0
202504,April 2025,202504,,aa8xVDzSpte,Kasese District,,,582.0,11.0,121.0,373.0
202504,April 2025,202504,,Pvl4FVXO0RD,Kassanda District,,,1200.0,101.0,336.0,761.0
202504,April 2025,202504,,cSrCFjPKqcG,Katakwi District,,,4479.0,372.0,154.0,2767.0
202504,April 2025,202504,,ykxQEnZGXkj,Kayunga District,,,7490.0,175.0,2665.0,3224.0
202504,April 2025,202504,,AS2Seq1grGE,Kazo District,,,3249.0,115.0,161.0,3119.0
202504,April 2025,202504,,tM3DsJxMaMX,Kibaale District,,,2403.0,246.0,1020.0,994.0
202504,April 2025,202504,,GLHh0BXys9w,Kiboga District,,,2148.0,55.0,350.0,1346.0
202504,April 2025,202504,,Oyxwe3iDqpR,Kibuku District,,,3339.0,176.0,457.0,2798.0
202504,April 2025,202504,,L5WBetpBpY3,Kikuube District,,,8621.0,326.0,1835.0,4386.0
202504,April 2025,202504,,qf9xWZu7Dq8,Kiruhura District,,,1320.0,17.0,78.0,970.0
202504,April 2025,202504,,B0G9cqixld8,Kiryandongo District,,,6073.0,201.0,1643.0,3082.0
202504,April 2025,202504,,aPhSZRinfbg,Kisoro District,,,4986.0,3.0,31.0,5819.0
202504,April 2025,202504,,qKmESX5Owwr,Kitagwenda District,,,413.0,7.0,22.0,339.0
202504,April 2025,202504,,pnTVIF5v27r,Kitgum District,,,8216.0,209.0,812.0,6693.0
202504,April 2025,202504,,iqsaGItA68C,Koboko District,,,1450.0,57.0,130.0,616.0
202504,April 2025,202504,,Y4LV8xqkv6J,Kole District,,,4038.0,287.0,851.0,2207.0
202504,April 2025,202504,,aPZzL4CyBTg,Kotido District,,,617.0,14.0,41.0,498.0
202504,April 2025,202504,,saT18HClZoz,Kumi District,,,7539.0,315.0,452.0,5931.0
202504,April 2025,202504,,gCN6sU5BjlR,Kwania District,,,3670.0,165.0,180.0,1772.0
202504,April 2025,202504,,h1O9AvNR4jS,Kween District,,,274.0,4.0,,153.0
202504,April 2025,202504,,IVuiLJYABw6,Kyankwanzi District,,,2150.0,144.0,882.0,780.0
202504,April 2025,202504,,a9tQqo1rSj7,Kyegegwa District,,,7726.0,68.0,595.0,5012.0
202504,April 2025,202504,,O9MoQcpZ4uA,Kyenjojo District,,,5156.0,243.0,1108.0,3442.0
202504,April 2025,202504,,REJuxCmTwXG,Kyotera District,,,2192.0,22.0,766.0,1221.0
202504,April 2025,202504,,xy0M4HhjXtD,Lamwo District,,,5057.0,125.0,147.0,3947.0
202504,April 2025,202504,,ullSvMrkHdi,Lira City,,,2178.0,147.0,474.0,1264.0
202504,April 2025,202504,,Lj8t70RYnEt,Lira District,,,6925.0,252.0,751.0,3901.0
202504,April 2025,202504,,hn1AlYtF1Pu,Luuka District,,,13124.0,821.0,1489.0,10902.0
202504,April 2025,202504,,tr9XWtYsL5P,Luwero District,,,9174.0,318.0,3076.0,5049.0
202504,April 2025,202504,,aqpd0Y9eXZ2,Lwengo District,,,3182.0,85.0,853.0,1687.0
202504,April 2025,202504,,aPRNSGUR3vk,Lyantonde District,,,681.0,3.0,19.0,447.0
202504,April 2025,202504,,bLoH4VbxCGI,Madi-Okollo District,,,1786.0,128.0,174.0,761.0
202504,April 2025,202504,,JIZDvNlIhXS,Manafwa District,,,2434.0,48.0,401.0,2653.0
202504,April 2025,202504,,WyR8Eetj7Uw,Maracha District,,,1764.0,128.0,135.0,1695.0
