district,year,month,avg_temp_max,avg_temp_min,sum_precipitation,avg_humidity,sum_sunshine_hours
Mityana,2022,12,25.18,16.42,68.6,83.61,298.6
Budaka,2022,5,27.91,17.97,207.8,81.16,320.75
Soroti,2018,2,34.26,20.32,8.2,39.0,297.59
Kitgum,2023,4,31.82,20.09,121.0,63.77,299.37
Mukono,2017,4,25.68,18.74,129.1,84.27,298.64
Kamwenge,2017,9,26.94,16.62,139.4,77.9,297.34
Kagadi,2017,9,25.46,16.99,137.3,83.67,301.22
Mityana,2019,10,24.45,17.34,144.2,86.0,261.9
Butebo,2017,1,34.22,19.63,9.1,41.77,343.19
Dokolo,2018,12,30.05,18.15,51.8,67.81,311.93
Butebo,2018,7,26.67,17.72,101.5,76.94,320.41
Mityana,2019,5,24.38,17.61,99.1,87.77,280.73
Butebo,2023,1,32.17,17.87,4.2,56.58,335.95
Kitgum,2019,4,33.85,21.52,36.3,56.9,323.35
Kitgum,2019,5,30.34,20.17,125.8,75.68,326.17
Mityana,2019,1,28.14,17.69,36.9,74.19,332.79
Kiboga,2017,11,26.48,17.32,96.4,77.8,302.3
Butebo,2017,7,27.23,18.41,132.7,78.19,323.38
Mityana,2018,3,25.69,17.71,137.8,83.06,279.38
Kwania,2022,11,28.67,18.18,69.4,75.37,281.5
Kwania,2022,12,30.01,18.04,40.1,64.03,315.06
Mityana,2018,9,26.05,17.23,83.1,81.87,311.1
Budaka,2023,9,29.09,17.98,208.1,76.3,312.58
Budaka,2022,10,29.01,17.56,71.9,74.19,321.94
Kagadi,2017,10,26.09,17.15,103.0,82.68,326.59
Kiboga,2017,1,32.65,18.17,1.8,46.1,345.69
Kaliro,2021,6,27.11,17.7,58.8,77.53,323.92
Budaka,2022,2,31.94,18.55,23.8,62.86,302.07
Kaliro,2023,4,27.78,18.45,171.9,82.1,275.95
Kaliro,2018,5,26.27,18.03,139.8,85.03,302.42
Mityana,2022,6,25.55,16.45,43.0,73.73,321.32
Mityana,2021,8,26.74,16.65,71.2,73.81,336.2
Kagadi,2017,7,26.01,17.13,80.6,80.29,312.09
Kaliro,2023,5,28.47,18.09,72.1,80.77,330.4
Butebo,2023,7,29.75,18.65,32.7,65.84,327.76
Kamwenge,2017,5,26.69,16.56,44.6,74.9,341.72
Rubirizi,2017,3,27.79,16.98,96.1,72.65,338.61
Mityana,2021,2,28.36,17.81,42.1,69.89,284.69
Kitgum,2023,2,35.75,20.83,3.7,30.04,301.4
Butebo,2023,4,29.12,18.97,203.7,76.0,279.69
Kamwenge,2018,6,26.82,15.7,56.0,71.03,312.66
Kiboga,2017,2,30.51,18.78,34.8,60.5,298.27
Rubirizi,2018,6,26.6,15.31,53.6,72.13,325.27
Mukono,2017,12,26.33,16.97,95.7,81.68,339.37
Kiboga,2017,7,27.15,17.73,73.7,73.32,306.06
Rubirizi,2017,8,26.29,17.47,114.7,74.39,291.6
Butebo,2023,6,28.72,18.64,131.7,75.83,311.17
Dokolo,2018,4,26.68,18.21,328.0,84.83,251.21
Soroti,2018,6,25.87,17.19,117.2,84.47,304.87
Soroti,2018,9,28.87,17.29,61.0,71.67,329.4
Kaliro,2018,7,26.34,17.29,70.7,78.52,323.05
Dokolo,2021,12,31.93,19.18,36.2,56.52,313.38
Mityana,2022,10,26.94,17.24,105.0,79.06,318.19
Kaliro,2021,12,30.25,18.48,60.6,70.77,317.57
Kiboga,2017,6,27.67,18.02,36.1,70.8,317.38
Butebo,2018,3,28.21,18.62,123.8,77.39,295.34
Kabale,2021,5,22.13,14.23,105.2,79.0,310.42
Kitgum,2023,12,33.26,20.09,11.4,52.13,329.41
Kiboga,2017,3,29.99,18.92,29.4,65.77,335.94
Kamwenge,2017,6,28.93,17.31,6.7,61.6,311.76
Kagadi,2018,3,27.2,17.66,113.7,78.1,292.38
Mityana,2021,10,27.83,17.47,98.0,76.58,311.54
Kiboga,2018,7,27.77,17.24,40.3,64.42,326.65
Kiboga,2018,8,27.97,17.44,100.4,71.71,315.55
Kitgum,2019,2,35.38,21.29,10.9,38.07,309.87
Kwania,2022,8,26.93,17.54,183.2,78.9,303.96
Mityana,2019,4,26.96,18.51,98.8,79.27,293.27
Kamwenge,2017,11,25.86,16.19,131.7,79.27,297.41
Mityana,2022,7,26.72,16.67,38.9,65.16,326.31
Kitgum,2019,3,35.13,21.23,12.9,41.87,344.62
Kwania,2022,5,28.39,18.87,124.9,75.71,311.53
Kamwenge,2018,1,29.99,18.42,12.7,54.61,309.62
Kamwenge,2018,5,25.68,16.23,78.7,79.23,332.44
Kasese,2017,9,28.87,19.09,147.6,64.0,283.3
Kitgum,2023,3,32.19,20.01,100.1,61.84,284.09
Mukono,2017,3,26.57,18.64,113.8,80.77,329.09
Kwania,2022,1,32.23,19.22,19.0,45.29,301.75
Budaka,2022,3,33.06,18.94,70.0,61.26,340.41
Soroti,2022,8,26.81,16.67,202.3,80.35,309.89
Budaka,2023,1,30.24,16.48,9.0,64.45,345.09
Rubirizi,2018,2,30.83,18.69,27.6,57.68,280.17
Butebo,2017,12,31.64,19.21,4.4,60.13,333.35
Rubirizi,2019,12,25.26,16.87,108.2,80.71,305.85
Kaliro,2018,6,26.16,17.62,78.8,83.1,300.42
Kaliro,2021,3,29.85,18.76,104.8,73.23,331.51
Kamwenge,2018,4,24.91,16.78,176.6,85.0,253.28
Butebo,2017,10,28.45,18.7,116.7,76.29,327.55
Butebo,2017,5,27.81,19.09,216.1,79.0,335.02
Mityana,2019,3,29.4,18.51,50.4,70.1,330.27
Butebo,2018,1,31.74,18.93,10.5,56.16,340.12
Kamwenge,2018,10,26.91,17.08,149.7,79.1,303.74
Kaliro,2018,4,25.86,18.13,239.0,85.33,223.95
Butebo,2018,10,28.3,18.37,193.8,78.39,330.54
Kaliro,2023,12,28.98,18.2,75.8,78.35,326.07
Kaliro,2018,11,28.04,18.41,128.4,80.63,317.13
Kabale,2021,9,22.91,13.91,126.5,75.97,293.37
Kiboga,2021,8,28.13,17.45,88.8,69.16,330.06
Mityana,2021,9,25.9,17.21,111.9,81.47,296.48
Kagadi,2018,8,26.72,16.77,110.7,76.81,302.99
Kaliro,2021,5,26.4,18.32,127.2,84.19,296.33
Soroti,2022,1,32.22,18.38,47.5,46.74,312.21
Soroti,2022,6,27.66,16.9,64.4,74.07,323.59
Kagadi,2018,5,25.7,17.09,122.3,81.55,326.84
Mityana,2018,12,25.65,17.36,71.0,81.81,292.25
Kitgum,2023,1,34.16,19.34,0.1,33.84,332.05
Budaka,2022,1,31.25,17.45,51.0,59.52,313.44
Kitgum,2023,9,30.78,19.07,117.2,70.5,327.05
Kitgum,2019,7,27.88,18.53,125.9,81.13,330.8
Kiboga,2018,3,28.13,18.54,98.4,74.39,291.95
Budaka,2023,7,28.84,17.87,48.1,68.84,332.8
Kasese,2017,4,30.68,21.79,17.6,47.2,327.33
Butebo,2018,6,26.17,17.89,145.0,81.53,295.56
Butebo,2018,5,26.63,18.45,231.8,82.35,293.9
Soroti,2022,5,28.54,17.88,139.5,76.35,330.05
Mityana,2021,11,27.55,17.4,96.3,75.93,301.91
Soroti,2018,4,26.76,17.87,248.2,83.4,265.93
Soroti,2022,2,32.6,18.99,15.2,55.5,302.6
Rubirizi,2018,12,26.06,16.44,98.8,79.0,306.23
Kasese,2017,12,31.68,20.81,15.4,44.48,336.68
Kagadi,2018,9,26.57,16.72,98.9,81.43,302.69
Kiboga,2021,3,30.27,18.84,70.0,63.29,321.94
Mityana,2021,3,27.36,18.03,68.6,74.97,311.88
Rubirizi,2018,8,26.85,16.38,63.9,70.94,306.41
Kiboga,2017,4,28.48,19.35,114.7,69.0,326.97
Kitgum,2019,11,30.08,19.05,103.2,72.33,299.09
Rubirizi,2019,6,25.38,17.06,118.0,80.97,291.44
Kaliro,2023,11,27.98,18.23,186.8,82.87,286.78
Kaliro,2021,1,28.14,17.79,52.3,78.29,338.55
Kaliro,2021,4,26.9,18.72,204.7,83.33,294.68
Kitgum,2019,9,29.24,18.9,126.5,78.47,326.99
Rubirizi,2019,5,26.83,16.95,92.2,78.71,330.4
Kaliro,2021,11,30.25,18.34,70.8,71.0,318.89
Rubirizi,2018,3,26.53,16.6,112.2,78.23,290.02
Mityana,2019,11,24.84,17.36,141.8,85.53,269.16
Rubirizi,2018,1,28.48,17.77,8.5,57.61,314.15
Rubirizi,2019,9,27.48,17.09,122.5,75.53,304.89
Budaka,2022,11,27.12,17.61,219.1,81.8,286.57
Dokolo,2018,6,26.59,17.63,138.4,82.3,298.82
Butebo,2018,2,33.91,20.57,24.8,49.43,302.08
Butebo,2017,3,31.43,19.89,72.0,67.26,344.96
Budaka,2022,9,27.72,17.11,128.7,79.97,319.41
Kwania,2022,9,28.0,17.55,143.1,77.07,319.06
Mityana,2021,1,26.77,17.35,32.3,77.26,296.85
Kagadi,2017,12,29.61,17.53,4.2,56.42,341.52
Soroti,2022,11,29.04,17.82,108.4,74.2,301.93
Kabale,2021,8,23.77,14.12,62.6,64.87,316.6
Soroti,2022,10,29.88,17.85,103.0,68.58,328.86
Kiboga,2018,11,27.5,17.99,98.1,78.23,305.74
Budaka,2023,4,28.45,18.37,206.8,78.7,293.5
Rubirizi,2019,1,28.07,17.02,29.1,70.65,332.63
Kwania,2022,7,27.45,18.04,117.5,70.32,315.74
Butebo,2017,6,28.55,18.95,69.2,74.97,329.39
Kamwenge,2017,2,28.84,17.97,46.4,64.04,297.73
Dokolo,2021,6,27.31,17.72,65.9,76.7,327.47
Rubirizi,2017,1,30.06,16.95,4.4,52.26,343.99
Kitgum,2019,8,27.91,18.45,227.3,82.26,322.07
Butebo,2017,4,30.59,19.95,139.1,70.4,329.56
Soroti,2022,3,33.77,19.23,37.2,53.48,342.74
Mukono,2017,2,27.8,18.19,87.7,75.64,304.38
Kagadi,2018,7,28.84,17.19,43.0,60.1,320.24
Budaka,2022,8,26.72,17.11,224.9,80.58,300.81
Soroti,2018,11,29.8,18.21,73.1,68.83,324.35
Kamwenge,2018,7,28.94,16.79,17.9,54.06,317.94
Rubirizi,2017,5,26.83,16.24,71.5,74.74,339.65
Rubirizi,2018,9,27.12,16.52,85.6,76.33,314.19
Kiboga,2018,1,31.37,18.41,19.0,48.84,305.54
Mukono,2017,10,25.86,17.14,144.2,86.19,309.3
Rubirizi,2018,7,27.81,15.59,17.1,57.42,326.4
Mukono,2017,8,24.89,16.92,134.0,86.06,322.59
Kiboga,2021,5,26.41,17.91,102.9,79.1,296.91
Kasese,2017,3,30.84,20.73,25.9,51.77,342.57
Mityana,2021,6,24.53,16.57,48.5,79.2,320.82
Soroti,2018,10,28.76,17.83,146.5,74.97,330.77
Dokolo,2021,4,27.8,18.75,199.0,82.27,313.25
Mityana,2022,8,25.69,16.47,105.9,75.97,299.93
Kamwenge,2017,8,27.3,17.35,80.8,71.68,305.1
Kamwenge,2018,2,31.06,19.42,36.3,56.86,280.55
Kiboga,2017,5,27.33,18.65,85.9,73.97,337.48
Soroti,2018,7,26.04,17.02,98.0,78.19,325.35
Rubirizi,2017,6,28.54,16.78,9.2,59.77,322.2
Rubirizi,2019,11,26.1,16.57,86.0,79.8,290.45
Kamwenge,2017,10,27.47,16.84,85.9,78.19,332.21
Budaka,2023,3,29.15,17.97,187.3,74.29,293.54
Soroti,2018,3,28.5,17.94,110.2,75.1,302.63
Budaka,2022,7,27.15,17.26,123.5,74.0,316.96
Rubirizi,2017,7,27.67,17.6,37.9,65.52,319.99
Kaliro,2021,8,28.0,17.76,187.0,75.13,330.34
Butebo,2023,9,29.32,18.49,150.9,75.0,310.38
Rubirizi,2017,10,26.88,17.07,84.9,77.16,324.22
Mityana,2018,2,28.8,17.77,33.7,72.25,299.91
Kaliro,2018,12,27.57,17.99,102.4,80.03,312.53
Kiboga,2021,6,27.91,17.64,26.0,67.23,324.7
Kaliro,2023,9,29.1,18.34,145.5,77.2,313.43
Butebo,2017,8,27.24,18.38,147.0,78.03,334.6
Kasese,2017,2,30.98,20.93,25.3,49.39,297.95
Kaliro,2018,2,32.74,19.58,24.5,60.71,311.6
Kiboga,2021,12,29.79,18.09,40.4,65.81,313.12
Butebo,2018,9,28.51,18.16,86.9,76.77,320.29
Kagadi,2017,11,25.61,16.55,109.7,81.63,294.67
Kiboga,2017,8,26.32,17.66,157.3,79.13,315.36
Rubirizi,2018,11,26.44,16.8,92.8,79.33,311.93
Mityana,2018,1,27.98,17.07,18.8,71.23,324.62
Kaliro,2023,10,29.15,18.62,167.5,79.26,316.28
Kaliro,2018,1,29.85,17.93,43.0,66.84,347.76
Kamwenge,2017,3,28.57,17.84,42.6,69.35,337.81
Budaka,2023,12,29.52,18.5,51.5,73.23,330.85
Dokolo,2018,10,29.13,18.02,146.6,75.84,331.51
Budaka,2023,5,28.95,18.05,81.5,76.94,335.37
Kiboga,2018,2,32.53,19.2,16.7,53.68,287.83
Kagadi,2018,2,31.19,19.15,28.2,53.54,293.3
Mityana,2021,7,25.29,16.68,43.8,70.61,319.19
Kiboga,2018,6,26.98,16.98,68.4,74.33,310.87
Dokolo,2021,1,30.51,18.12,21.5,65.68,332.24
Butebo,2023,12,30.55,19.26,51.6,69.58,328.8
Kitgum,2023,11,31.11,19.23,104.7,67.5,291.74
Kitgum,2019,12,30.01,18.76,46.7,68.61,317.63
Mityana,2018,11,25.56,17.51,76.6,85.43,306.63
Dokolo,2021,8,28.08,17.8,96.2,74.9,325.36
Kabale,2021,2,23.38,14.33,81.9,74.71,269.91
Soroti,2022,4,30.55,18.7,278.3,69.37,298.93
Butebo,2018,12,28.7,18.48,87.7,73.42,324.92
Kamwenge,2017,1,31.1,17.65,1.5,48.74,347.17
Kabale,2021,3,22.91,13.63,101.1,75.68,312.68
Kamwenge,2018,8,27.74,16.76,82.0,70.26,303.22
Mukono,2017,11,24.92,17.04,119.2,86.67,291.72
Mityana,2022,4,26.16,17.48,111.7,79.53,279.58
Kitgum,2019,10,28.81,18.59,178.0,82.58,302.74
Dokolo,2018,9,29.13,17.78,39.5,73.17,327.47
Kwania,2022,3,32.45,20.0,51.2,56.29,329.46
Kaliro,2018,8,26.95,17.27,121.5,80.94,310.03
Kiboga,2017,10,27.44,17.83,103.2,78.97,321.75
Dokolo,2018,2,33.62,19.95,12.9,45.64,294.05
Kasese,2017,1,33.85,21.52,2.7,31.42,347.51
Kasese,2017,10,29.5,19.38,119.6,61.58,331.72
Kagadi,2017,6,28.28,17.57,45.1,68.3,319.6
Kaliro,2023,2,32.11,18.85,26.2,62.71,310.11
Kaliro,2023,7,29.36,17.8,40.6,68.84,335.63
Kiboga,2021,4,26.92,18.26,155.6,77.73,296.2
Kaliro,2023,1,29.85,16.9,9.5,68.87,349.26
Rubirizi,2019,10,25.14,16.85,196.2,82.29,301.57
Kiboga,2018,5,25.95,17.9,101.2,79.06,318.44
Mityana,2019,9,26.38,17.35,108.6,82.3,310.67
Kabale,2021,12,22.46,13.67,105.5,78.45,293.88
Kiboga,2021,7,28.15,17.73,62.8,63.1,294.15
Butebo,2017,9,27.83,18.61,160.9,79.47,315.28
Kamwenge,2017,7,27.93,17.32,35.1,66.84,318.46
Kabale,2021,6,22.88,14.0,8.8,64.53,306.9
Kaliro,2021,9,27.37,18.37,140.2,81.77,295.04
Kasese,2017,6,31.54,22.18,1.6,39.43,319.89
Kabale,2021,10,23.57,13.87,122.9,77.68,314.58
Mityana,2018,8,25.67,16.45,80.5,79.32,312.3
Kaliro,2023,3,28.63,18.18,190.3,77.23,281.11
Kitgum,2019,6,27.58,19.13,239.3,82.83,294.21
Dokolo,2021,7,26.96,17.59,71.4,75.71,306.2
Kagadi,2017,5,27.23,17.74,79.3,75.16,343.7
Kaliro,2021,10,28.82,18.3,127.4,77.94,321.29
Butebo,2023,10,29.5,19.07,166.2,75.29,310.78
Rubirizi,2019,3,29.99,17.91,43.7,65.16,334.46
Dokolo,2021,2,31.51,18.88,6.4,55.75,304.84
Rubirizi,2018,5,25.55,16.11,119.0,80.29,328.16
Mityana,2018,4,23.44,17.12,195.3,88.83,222.7
Kaliro,2023,8,30.45,18.41,51.2,68.58,337.76
Dokolo,2018,11,30.13,18.56,68.8,70.6,317.54
Budaka,2023,2,33.05,18.43,4.8,55.61,307.57
Mityana,2019,7,26.09,16.95,57.6,78.68,310.47
Mityana,2022,2,28.59,18.06,58.7,71.46,264.12
Kaliro,2023,6,27.95,18.15,65.5,80.13,315.43
Mityana,2018,6,23.95,16.16,49.9,83.97,309.61
Kwania,2022,4,29.49,19.26,143.9,71.17,279.51
Mityana,2019,8,26.09,17.26,111.4,80.32,321.74
Kabale,2021,1,22.19,13.59,93.7,77.81,302.92
Butebo,2023,5,29.37,18.73,86.4,75.0,327.96
Rubirizi,2019,4,27.69,17.48,126.1,76.3,300.7
Soroti,2022,12,29.37,17.25,50.2,70.45,320.38
Dokolo,2018,7,26.7,17.27,78.7,77.65,323.07
Dokolo,2021,3,30.87,18.72,97.3,67.03,334.36
Budaka,2022,4,29.15,18.41,335.9,76.13,291.23
Kagadi,2018,12,27.1,17.28,65.5,74.26,314.54
Budaka,2023,8,30.25,17.92,77.0,66.97,341.61
Rubirizi,2019,2,29.36,17.58,29.1,64.79,292.99
Mityana,2018,10,25.43,17.45,119.2,84.13,294.74
Kiboga,2017,12,31.22,18.18,5.9,57.81,327.85
Kagadi,2018,11,26.15,17.17,122.0,82.2,300.19
Dokolo,2021,10,29.47,17.94,97.9,76.39,317.4
Dokolo,2021,11,30.92,18.25,58.6,66.0,312.38
Kiboga,2021,11,29.6,17.91,67.7,67.37,301.78
Kagadi,2018,10,26.08,17.28,102.2,81.29,296.42
Rubirizi,2019,8,27.55,17.24,85.2,70.55,321.66
Mityana,2022,9,25.8,16.62,134.9,83.33,309.69
Rubirizi,2017,4,27.11,17.17,84.7,72.13,328.99
Rubirizi,2018,4,24.52,16.66,190.3,84.27,243.28
Kaliro,2018,10,27.78,18.16,138.9,80.65,310.4
Kamwenge,2018,11,26.59,16.62,111.8,81.03,311.53
Butebo,2023,3,29.45,18.73,165.6,72.1,292.98
Kagadi,2018,1,30.02,18.57,3.6,46.55,333.41
Kiboga,2018,4,25.87,17.99,153.8,81.93,255.34
Rubirizi,2017,2,27.76,17.21,57.3,67.75,301.43
Rubirizi,2019,7,26.73,16.44,45.5,71.65,320.73
Kaliro,2018,3,28.03,18.39,156.9,79.94,282.22
Kitgum,2023,7,29.63,18.92,81.1,70.45,332.67
Rubirizi,2017,9,26.31,16.72,133.6,79.4,292.68
Kiboga,2021,1,30.06,18.31,15.8,58.1,311.59
Rubirizi,2018,10,26.43,17.03,101.5,77.77,319.8
Kiboga,2018,12,28.48,17.78,45.5,69.48,310.98
Kamwenge,2017,12,29.72,18.0,8.9,59.65,330.51
Kasese,2017,7,30.39,20.75,48.4,51.16,308.75
Mityana,2018,5,23.5,16.94,110.4,87.35,299.16
Soroti,2022,9,28.32,16.96,137.2,76.27,326.14
Mityana,2019,2,29.54,18.24,28.7,68.71,300.46
Mityana,2019,6,25.21,17.36,99.4,83.93,302.19
Butebo,2023,8,30.85,18.59,78.1,65.35,340.23
Butebo,2018,4,26.69,18.47,285.6,82.3,238.84
Kabale,2021,11,22.79,13.36,109.9,78.4,291.45
Kiboga,2017,9,26.92,17.65,119.5,79.93,297.8
Kabale,2021,4,22.03,13.73,126.4,82.53,298.44
Kamwenge,2018,9,27.19,16.23,105.9,78.03,316.71
Butebo,2017,2,32.22,19.83,45.2,57.75,310.28
Kitgum,2023,8,31.11,18.96,87.6,64.52,340.43
Kaliro,2021,2,30.36,18.61,35.4,69.0,291.91
Kwania,2022,6,27.42,17.96,73.2,73.03,317.16
Mityana,2018,7,24.21,15.89,28.4,76.26,336.81
Soroti,2018,1,32.1,18.14,4.3,49.77,332.7
Kaliro,2021,7,27.15,17.29,68.1,74.03,328.43
Soroti,2022,7,27.82,17.16,165.3,71.23,322.19
Kiboga,2018,9,28.25,17.61,73.5,74.4,311.68
Mityana,2022,3,28.45,17.86,61.8,73.61,325.78
Mityana,2022,11,24.75,16.94,182.6,87.33,264.3
Kagadi,2017,1,31.18,17.75,7.9,46.29,348.44
Kasese,2017,8,29.17,20.1,118.9,60.03,288.46
Kagadi,2018,6,27.09,16.55,68.3,75.1,296.44
Budaka,2022,6,26.8,17.13,83.1,77.67,317.92
Kabale,2021,7,23.52,14.31,4.7,55.35,282.52
Kagadi,2017,2,29.19,18.3,34.7,62.86,304.44
Mukono,2017,1,29.96,17.1,38.5,67.35,352.36
Mityana,2022,1,28.48,16.79,27.5,66.45,297.21
Kamwenge,2018,3,26.43,17.13,103.7,79.0,289.12
Mityana,2022,5,25.04,17.2,96.0,83.81,308.86
Mityana,2021,12,26.41,17.53,110.3,81.03,308.32
Kagadi,2017,3,28.93,18.06,56.3,68.84,333.79
Kiboga,2021,9,27.14,17.66,130.7,78.8,279.22
Dokolo,2018,5,26.59,18.29,224.1,84.23,308.02
Mityana,2021,4,24.25,17.16,149.3,86.5,273.63
Mukono,2017,6,25.06,17.07,115.3,85.23,316.95
Kitgum,2023,6,30.02,19.34,115.3,72.2,310.98
Butebo,2023,11,28.42,18.69,162.9,78.37,290.86
Kitgum,2019,1,34.46,20.49,0.6,37.1,326.63
Soroti,2018,5,26.41,17.84,184.5,84.23,314.44
Budaka,2023,6,28.3,18.1,157.3,77.4,316.26
Kiboga,2021,2,31.18,18.63,11.5,54.07,280.39
Mukono,2017,7,24.9,16.47,107.5,84.45,305.11
Dokolo,2021,9,27.63,17.77,210.2,82.77,311.02
Mukono,2017,9,25.12,16.93,159.0,86.8,294.98
Budaka,2022,12,27.65,17.02,117.6,79.03,326.5
Budaka,2023,11,27.69,18.11,172.3,81.03,304.42
Butebo,2017,11,27.91,18.27,125.2,77.27,303.79
Soroti,2018,12,30.22,17.83,77.9,65.29,323.35
Kaliro,2018,9,27.98,17.8,79.8,80.03,317.06
Dokolo,2018,8,27.28,17.35,141.9,79.55,326.31
Mityana,2019,12,25.03,17.12,109.0,84.39,298.33
Mukono,2017,5,24.69,17.62,141.7,86.35,326.57
Butebo,2023,2,34.68,19.95,1.3,47.11,295.6
Dokolo,2021,5,26.82,18.24,156.5,83.55,299.25
Rubirizi,2017,11,25.41,15.8,122.1,79.37,300.91
Kwania,2022,2,32.45,19.83,3.3,48.71,294.91
Kiboga,2021,10,28.76,17.83,99.0,74.32,303.76
Dokolo,2018,1,31.46,18.01,13.1,54.52,324.65
Mityana,2021,5,23.96,17.18,97.6,87.06,281.97
Budaka,2023,10,29.13,18.28,173.7,77.26,321.43
Dokolo,2018,3,29.21,18.3,124.4,76.39,301.85
Kagadi,2017,8,25.05,17.05,140.2,82.71,303.77
Butebo,2018,11,28.65,18.69,119.5,76.23,319.42
Rubirizi,2017,12,28.31,16.67,25.2,66.81,335.36
Soroti,2018,8,27.11,16.88,125.2,77.61,325.94
Kiboga,2018,10,26.92,17.96,149.3,79.61,291.15
Butebo,2018,8,27.16,17.75,170.6,78.19,320.01
Kasese,2017,5,29.8,20.79,37.5,51.81,336.66
Kwania,2017,9,27.78,18.48,196.3,79.87,318.62
Kotido,2021,5,27.41,17.38,105.3,74.03,305.82
Kotido,2018,3,28.06,17.92,82.2,69.65,305.85
Buvuma,2024,8,25.41,19.85,47.3,76.26,338.63
Soroti,2021,7,27.11,17.46,63.2,72.65,311.69
Kwania,2017,10,28.72,18.94,84.1,74.39,320.87
Kitgum,2018,8,29.06,18.45,93.9,72.74,335.27
Buvuma,2024,4,24.81,20.75,334.2,81.7,290.94
Moroto,2018,4,25.1,17.69,131.0,75.33,275.71
Rubanda,2020,5,20.26,12.16,122.6,80.35,319.02
Moroto,2017,2,29.55,19.19,10.0,45.11,315.36
Rubanda,2020,10,19.87,11.57,315.5,83.06,284.66
Kotido,2023,8,30.37,17.33,10.1,51.19,349.42
Moroto,2022,11,28.46,18.37,16.4,52.4,318.73
Soroti,2021,4,28.18,18.37,137.7,79.2,324.37
Kotido,2017,3,32.38,19.13,24.6,45.97,350.23
Kwania,2021,3,31.18,19.73,54.0,60.52,339.52
Zombo,2024,4,25.95,17.43,124.6,76.47,304.23
Kotido,2021,2,32.11,18.28,1.1,36.89,299.43
Kotido,2019,4,31.56,19.84,26.8,53.13,312.87
Moroto,2018,9,27.68,17.89,18.8,53.33,332.21
Jinja,2024,6,25.48,18.67,74.6,81.1,327.7
Kitgum,2017,9,29.11,18.97,128.3,78.87,308.05
Buvuma,2024,5,25.34,21.14,158.4,79.74,326.2
Moroto,2018,12,27.98,18.14,11.6,54.03,336.37
Zombo,2024,10,23.97,16.09,195.7,80.84,316.15
Bukwo,2020,12,25.09,13.33,20.9,51.94,340.18
Soroti,2017,3,32.48,19.17,39.9,61.39,346.68
Kwania,2017,12,32.25,19.44,11.2,48.61,328.3
Moroto,2023,11,26.87,17.91,82.1,66.93,308.43
Moroto,2022,7,26.18,17.18,64.0,64.0,331.86
Butebo,2021,5,26.77,18.76,167.0,82.16,299.84
Kwania,2021,1,30.29,18.55,13.2,59.81,327.15
Kwania,2017,1,33.99,19.75,4.3,33.26,341.74
Kotido,2019,1,32.13,18.85,1.1,36.58,340.71
Buvuma,2024,10,25.71,20.5,169.6,77.16,332.73
Rubanda,2020,6,19.88,12.01,114.3,73.5,316.04
Kitgum,2018,2,35.34,21.45,12.9,38.54,303.93
Dokolo,2017,2,32.29,19.42,23.5,54.25,311.45
Moroto,2019,10,25.66,17.25,64.4,73.81,337.6
Bukwo,2020,4,24.03,15.14,154.8,67.87,283.76
Bukwo,2020,7,19.98,13.81,266.0,84.03,279.33
Kotido,2018,8,28.68,17.15,84.6,61.97,331.39
Dokolo,2017,4,30.34,19.29,114.5,72.93,329.71
Kwania,2017,6,28.47,19.17,58.6,72.87,327.93
Kwania,2021,9,27.45,18.23,233.9,80.8,307.7
Kitgum,2022,7,28.54,18.71,109.8,71.39,309.82
Butebo,2021,7,27.51,17.96,92.6,73.35,311.88
Kotido,2021,3,32.15,19.58,8.6,42.52,344.35
Moroto,2022,4,28.26,18.74,147.8,60.93,307.21
Moroto,2022,9,27.28,16.99,68.9,59.5,322.33
Kotido,2017,2,31.1,18.77,11.6,46.68,315.4
Kwania,2018,3,29.27,19.2,88.1,72.94,299.7
Moroto,2017,8,25.72,17.45,117.8,68.16,344.67
Kitgum,2021,5,28.4,19.35,177.4,78.71,299.79
Mityana,2017,6,24.95,17.29,59.7,81.9,317.82
Moroto,2023,12,29.46,18.74,25.3,50.06,338.99
Kotido,2021,11,31.24,19.05,3.2,46.03,324.31
Moroto,2017,12,29.35,19.03,0.0,35.74,341.73
Zombo,2024,9,24.34,16.24,174.9,78.9,298.6
Wakiso,2024,6,25.62,17.2,56.5,75.6,328.93
Wakiso,2024,10,27.41,17.07,152.9,79.84,309.93
Jinja,2024,9,27.42,18.54,104.4,80.13,314.94
Zombo,2024,1,27.93,17.36,3.6,45.06,328.81
Kwania,2021,7,27.06,18.28,58.8,71.68,295.89
Bukwo,2020,10,22.01,14.48,188.8,76.19,316.29
Moroto,2021,4,28.05,18.22,182.4,64.07,328.0
Kitgum,2021,11,32.83,19.58,10.3,52.77,319.95
Moroto,2019,4,29.56,19.53,39.8,55.4,326.46
Soroti,2021,1,30.96,17.73,20.3,62.52,334.03
Soroti,2017,8,27.29,17.79,120.6,77.94,340.04
Kotido,2017,4,31.53,20.14,38.8,49.53,338.34
Bukwo,2020,9,21.98,13.99,181.5,78.43,320.18
Kotido,2023,12,31.39,18.68,21.3,48.58,327.77
Dokolo,2017,12,32.03,18.25,4.9,55.16,332.14
Moroto,2017,10,26.75,18.17,104.1,64.52,326.1
Kotido,2019,6,26.13,17.22,157.3,82.07,298.95
Buvuma,2020,1,25.64,20.93,157.2,74.55,307.57
Soroti,2021,10,29.5,17.89,95.7,72.39,328.52
